ra,st_raerr,st_rah,st_raherr,ra_str,dec,st_decerr,dec_str,st_glon,st_glonerr,st_glat,st_glaterr,st_elon,st_elonerr,st_elat,st_elaterr,st_posn,st_plx,st_plxerr1,st_plxerr2,st_plxlim,st_plxblend,st_plxn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_pmra,st_pmraerr,st_pmralim,st_pmdec,st_pmdecerr,st_pmdeclim,st_pm,st_pmerr,st_pmlim,st_pmblend,st_pmn,st_radv,st_radverr1,st_radverr2,st_radvlim,st_radvblend,st_radvn,st_uj,st_ujerr,st_ujlim,st_ujblend,st_bj,st_bjerr,st_bjlim,st_bjblend,st_vj,st_vjerr,st_vjlim,st_vjblend,st_rc,st_rcerr,st_rclim,st_rcblend,st_ic,st_icerr,st_iclim,st_icblend,st_j,st_jerr,st_jlim,st_jblend,st_h,st_herr,st_hlim,st_hblend,st_k,st_kerr,st_klim,st_kblend,st_wise1,st_wise1err,st_wise1lim,st_wise1blend,st_wise2,st_wise2err,st_wise2lim,st_wise2blend,st_wise3,st_wise3err,st_wise3lim,st_wise3blend,st_wise4,st_wise4err,st_wise4lim,st_wise4blend,st_irac1,st_irac1err,st_irac1lim,st_irac1blend,st_irac2,st_irac2err,st_irac2lim,st_irac2blend,st_irac3,st_irac3err,st_irac3lim,st_irac3blend,st_irac4,st_irac4err,st_irac4lim,st_irac4blend,st_mips1,st_mips1err,st_mips1lim,st_mips1blend,st_mips2,st_mips2err,st_mips2lim,st_mips2blend,st_mips3,st_mips3err,st_mips3lim,st_mips3blend,st_iras1,st_iras1err,st_iras1lim,st_iras1blend,st_iras2,st_iras2err,st_iras2lim,st_iras2blend,st_iras3,st_iras3err,st_iras3lim,st_iras3blend,st_iras4,st_iras4err,st_iras4lim,st_iras4blend,st_photn,st_umbj,st_umbjerr,st_umbjlim,st_umbjblend,st_bmvj,st_bmvjerr,st_bmvjlim,st_bmvjblend,st_vjmic,st_vjmicerr,st_vjmiclim,st_vjmicblend,st_vjmrc,st_vjmrcerr,st_vjmrclim,st_vjmrcblend,st_jmh2,st_jmh2err,st_jmh2lim,st_jmh2blend,st_hmk2,st_hmk2err,st_hmk2lim,st_hmk2blend,st_jmk2,st_jmk2err,st_jmk2lim,st_jmk2blend,st_bmy,st_bmyerr,st_bmylim,st_bmyblend,st_m1,st_m1err,st_m1lim,st_m1blend,st_c1,st_c1err,st_c1lim,st_c1blend,st_colorn,st_spstr,st_ssperr,st_splim,st_spblend,st_spn,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffblend,st_teffn,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggblend,st_loggn,st_metfe,st_metfeerr1,st_metfeerr2,st_metfelim,st_metfeblend,st_metfen,st_metratio,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_lumblend,st_lumn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radblend,st_radn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massblend,st_massn,st_dens,st_denserr1,st_denserr2,st_denslim,st_densblend,st_densn,st_age,st_ageerr1,st_ageerr2,st_agelim,st_ageblend,st_agen,st_vsini,st_vsinierr1,st_vsinierr2,st_vsinilim,st_vsiniblend,st_vsinin,st_acts,st_actserr,st_actslim,st_actsblend,st_actsn,st_actr,st_actrerr,st_actrlim,st_actrblend,st_actrn,st_actlx,st_actlxerr,st_actlxlim,st_actlxblend,st_actlxn,st_nts,st_nplc,st_nglc,st_nrvc,st_naxa,st_nimg,st_nspec,hd_name,hip_name,swasp_id,pl_name,pl_hostname,pl_letter,pl_pnum,pl_mnum,pl_status,pl_discmethod,pl_disc,pl_publ_date,pl_rvflag,pl_imgflag,pl_astflag,pl_tranflag,pl_ttvflag,pl_kepflag,pl_cbflag,pl_omflag,pl_pelink,pl_edelink,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_orbtper,pl_orbtpererr1,pl_orbtpererr2,pl_orbtperlim,pl_orbtpern,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orblper,pl_orblpererr1,pl_orblpererr2,pl_orblperlim,pl_orblpern,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_rvampn,pl_msinij,pl_msinijerr1,pl_msinijerr2,pl_msinijlim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_msinin,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_massn,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_rads,pl_radserr1,pl_radserr2,pl_radslim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insoln,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepn,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_trandurn,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidn,pl_tsystemref,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_impparn,pl_occdep,pl_occdeperr1,pl_occdeperr2,pl_occdeplim,pl_occdepn,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratdorn,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_ratrorn,pl_st_npar,pl_st_nref,rowupdate
300.517120,0.000017,20.03447469,0.00000111,20h02m04.11s,44.381580,0.000017,+44d22m53.7s,79.578534,0.000021,7.238096,0.000019,321.694759,0.000039,62.452477,0.000020,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.913,0.025,0,1,12.653,0.025,0,0,12.606,0.031,0,0,12.482,0.023,0,1,12.577,0.024,0,1,12.488,,-1,0,9.627,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.260,0.035,0,1,0.047,0.040,0,0,0.307,0.040,0,1,,,,,,,,,,,,,5,,,,,0,6174.00,83.00,-117.00,0,0,4,4.27,0.01,-0.01,0,0,5,-0.073,0.062,-0.009,0,0,2,[M/H],0.342,0.034,-0.041,0,0,1,1.30,0.03,-0.03,0,0,6,1.17,0.04,-0.04,0,0,3,0.7410,0.0260,-0.0340,0,0,1,3.440,0.600,-0.910,0,0,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-79 b,Kepler-79,b,4,0,3,Transit,2012,2013-10,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-79_b/,http://exoplanets.org/detail/Kepler-79_b,13.48450000,0.00020000,-0.00020000,0,3,0.117000,0.002000,-0.002000,0,1,88.780,0.070,-0.090,0,1,,,,,0,0.015000,0.012000,-0.006000,0,1,,,,,0,,,,,0,,,,,,,,,0,0.03430,0.02300,-0.01900,0,10.90000,7.40000,-6.00000,0,2,0.310,0.006,-0.006,0,3.470,0.070,-0.070,0,0.032,0.001,-0.001,0,3,1.43000,0.97000,-0.78000,0,1,,,,,0,,,,,0,0.067510,0.000830,-0.000920,0,1,,,,,0,2546684.307000,0.002000,-0.002000,0,1,,0.4100,0.0210,-0.0360,0,1,,,,,0,19.260000,0.190000,-0.270000,0,1,0.02442,0.00018,-0.00018,0,1,39,0,2015-04-01
300.517120,0.000017,20.03447469,0.00000111,20h02m04.11s,44.381580,0.000017,+44d22m53.7s,79.578534,0.000021,7.238096,0.000019,321.694759,0.000039,62.452477,0.000020,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.913,0.025,0,1,12.653,0.025,0,0,12.606,0.031,0,0,12.482,0.023,0,1,12.577,0.024,0,1,12.488,,-1,0,9.627,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.260,0.035,0,1,0.047,0.040,0,0,0.307,0.040,0,1,,,,,,,,,,,,,5,,,,,0,6174.00,83.00,-117.00,0,0,4,4.27,0.01,-0.01,0,0,5,-0.073,0.062,-0.009,0,0,2,[M/H],0.342,0.034,-0.041,0,0,1,1.30,0.03,-0.03,0,0,6,1.17,0.04,-0.04,0,0,3,0.7410,0.0260,-0.0340,0,0,1,3.440,0.600,-0.910,0,0,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-79 c,Kepler-79,c,4,0,3,Transit,2012,2013-10,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-79_c/,http://exoplanets.org/detail/Kepler-79_c,27.40290000,0.00080000,-0.00060000,0,3,0.187000,0.002000,-0.003000,0,1,89.480,0.070,-0.090,0,1,,,,,0,0.030000,0.027000,-0.021000,0,1,,,,,0,,,,,0,,,,,,,,,0,0.01900,0.00600,-0.00720,0,5.90000,1.90000,-2.30000,0,2,0.332,0.007,-0.007,0,3.720,0.080,-0.080,0,0.034,0.001,-0.001,0,3,0.62000,0.20000,-0.25000,0,1,,,,,0,,,,,0,0.078990,0.000900,-0.000950,0,1,,,,,0,2546706.475000,0.004000,-0.004000,0,1,,0.2780,0.0470,-0.0370,0,1,,,,,0,30.900000,0.300000,-0.430000,0,1,0.02618,0.00019,-0.00016,0,1,39,0,2015-04-01
300.517120,0.000017,20.03447469,0.00000111,20h02m04.11s,44.381580,0.000017,+44d22m53.7s,79.578534,0.000021,7.238096,0.000019,321.694759,0.000039,62.452477,0.000020,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.913,0.025,0,1,12.653,0.025,0,0,12.606,0.031,0,0,12.482,0.023,0,1,12.577,0.024,0,1,12.488,,-1,0,9.627,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.260,0.035,0,1,0.047,0.040,0,0,0.307,0.040,0,1,,,,,,,,,,,,,5,,,,,0,6174.00,83.00,-117.00,0,0,4,4.27,0.01,-0.01,0,0,5,-0.073,0.062,-0.009,0,0,2,[M/H],0.342,0.034,-0.041,0,0,1,1.30,0.03,-0.03,0,0,6,1.17,0.04,-0.04,0,0,3,0.7410,0.0260,-0.0340,0,0,1,3.440,0.600,-0.910,0,0,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-79 d,Kepler-79,d,4,0,3,Transit,2014,2014-03,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-79_d/,http://exoplanets.org/detail/Kepler-79_d,52.09020000,0.00090000,-0.00100000,0,3,0.287000,0.004000,-0.004000,0,2,89.930,0.070,-0.030,0,1,,,,,0,0.025000,0.059000,-0.023000,0,1,,,,,0,,,,,0,,,,,,,,,0,0.01900,0.00660,-0.00500,0,6.00000,2.10000,-1.60000,0,1,0.639,0.012,-0.014,0,7.160,0.130,-0.160,0,0.066,0.001,-0.002,0,2,0.09000,0.03000,-0.02000,0,1,,,,,0,,,,,0,0.296800,0.001100,-0.001300,0,1,,,,,1,2546721.011000,0.002000,-0.001000,0,2,,0.0560,0.0220,-0.0560,0,2,,,,,0,47.420000,0.460000,-0.670000,0,1,0.05038,0.00010,-0.00010,0,1,41,0,2015-04-01
300.517120,0.000017,20.03447469,0.00000111,20h02m04.11s,44.381580,0.000017,+44d22m53.7s,79.578534,0.000021,7.238096,0.000019,321.694759,0.000039,62.452477,0.000020,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.913,0.025,0,1,12.653,0.025,0,0,12.606,0.031,0,0,12.482,0.023,0,1,12.577,0.024,0,1,12.488,,-1,0,9.627,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.260,0.035,0,1,0.047,0.040,0,0,0.307,0.040,0,1,,,,,,,,,,,,,5,,,,,0,6174.00,83.00,-117.00,0,0,4,4.27,0.01,-0.01,0,0,5,-0.073,0.062,-0.009,0,0,2,[M/H],0.342,0.034,-0.041,0,0,1,1.30,0.03,-0.03,0,0,6,1.17,0.04,-0.04,0,0,3,0.7410,0.0260,-0.0340,0,0,1,3.440,0.600,-0.910,0,0,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-79 e,Kepler-79,e,4,0,3,Transit,2014,2014-03,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-79_e/,http://exoplanets.org/detail/Kepler-79_e,81.06590000,0.00130000,-0.00110000,0,2,0.386000,0.005000,-0.005000,0,2,89.130,0.020,-0.020,0,1,,,,,0,0.012000,0.044000,-0.005000,0,1,,,,,0,,,,,0,,,,,,,,,0,0.01300,0.00380,-0.00350,0,4.10000,1.20000,-1.10000,0,1,0.311,0.012,-0.012,0,3.490,0.140,-0.140,0,0.032,0.001,-0.001,0,2,0.53000,0.15000,-0.15000,0,1,,,,,0,,,,,0,0.045300,0.002600,-0.002800,0,1,,,,,1,2546702.126000,0.003000,-0.005000,0,2,,0.9630,0.0150,-0.0160,0,2,,,,,0,63.680000,0.620000,-0.900000,0,1,0.02458,0.00079,-0.00094,0,1,40,0,2015-04-01
296.112579,0.000019,19.74083862,0.00000130,19h44m27.02s,39.978779,0.000017,+39d58m43.6s,74.086679,0.000022,7.852678,0.000021,311.913245,0.000039,59.675959,0.000021,2,,,,,,0,,,,,0,-6.200,,,-8.700,,,10.700,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.954,0.023,0,0,12.354,0.022,0,0,12.253,0.020,0,0,12.208,0.024,0,0,12.254,0.023,0,1,12.006,0.222,0,0,9.179,0.464,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.600,0.032,0,0,0.101,0.030,0,0,0.701,0.030,0,0,,,,,,,,,,,,,5,,,,,0,4613.00,74.00,-74.00,0,0,3,4.69,0.06,-0.06,0,0,4,-0.562,,,0,0,1,[Fe/H],,,,,,0,0.64,0.02,-0.02,0,0,4,0.72,0.11,-0.10,0,0,1,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-80 b,Kepler-80,b,4,0,3,Transit,2012,2013-10,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-80_b/,http://exoplanets.org/detail/Kepler-80_b,7.05300000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.236,0.010,-0.010,0,2.640,0.110,-0.110,0,0.024,0.001,-0.001,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,15,0,2013-12-09
296.112579,0.000019,19.74083862,0.00000130,19h44m27.02s,39.978779,0.000017,+39d58m43.6s,74.086679,0.000022,7.852678,0.000021,311.913245,0.000039,59.675959,0.000021,2,,,,,,0,,,,,0,-6.200,,,-8.700,,,10.700,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.954,0.023,0,0,12.354,0.022,0,0,12.253,0.020,0,0,12.208,0.024,0,0,12.254,0.023,0,1,12.006,0.222,0,0,9.179,0.464,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.600,0.032,0,0,0.101,0.030,0,0,0.701,0.030,0,0,,,,,,,,,,,,,5,,,,,0,4613.00,74.00,-74.00,0,0,3,4.69,0.06,-0.06,0,0,4,-0.562,,,0,0,1,[Fe/H],,,,,,0,0.64,0.02,-0.02,0,0,4,0.72,0.11,-0.10,0,0,1,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-80 c,Kepler-80,c,4,0,3,Transit,2012,2013-10,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-80_c/,,9.52200000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.249,0.012,-0.012,0,2.790,0.130,-0.130,0,0.026,0.001,-0.001,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,15,0,2013-12-09
296.112579,0.000019,19.74083862,0.00000130,19h44m27.02s,39.978779,0.000017,+39d58m43.6s,74.086679,0.000022,7.852678,0.000021,311.913245,0.000039,59.675959,0.000021,2,,,,,,0,,,,,0,-6.200,,,-8.700,,,10.700,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.954,0.023,0,0,12.354,0.022,0,0,12.253,0.020,0,0,12.208,0.024,0,0,12.254,0.023,0,1,12.006,0.222,0,0,9.179,0.464,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.600,0.032,0,0,0.101,0.030,0,0,0.701,0.030,0,0,,,,,,,,,,,,,5,,,,,0,4613.00,74.00,-74.00,0,0,3,4.69,0.06,-0.06,0,0,4,-0.562,,,0,0,1,[Fe/H],,,,,,0,0.64,0.02,-0.02,0,0,4,0.72,0.11,-0.10,0,0,1,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-80 d,Kepler-80,d,4,0,3,Transit,2014,2014-03,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-80_d/,http://exoplanets.org/detail/Kepler-80_d,3.07218600,0.00001000,-0.00001000,0,1,0.037000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.155,0.018,-0.018,0,1.740,0.200,-0.200,0,0.016,0.002,-0.002,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.0829000,0.0016000,-0.0016000,0,1,2454967.021490,0.001690,-0.001690,0,1,BJD,0.9000,0.3200,-0.3200,0,1,,,,,0,,,,,0,,,,,0,19,0,2014-02-26
296.112579,0.000019,19.74083862,0.00000130,19h44m27.02s,39.978779,0.000017,+39d58m43.6s,74.086679,0.000022,7.852678,0.000021,311.913245,0.000039,59.675959,0.000021,2,,,,,,0,,,,,0,-6.200,,,-8.700,,,10.700,,,,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,12.954,0.023,0,0,12.354,0.022,0,0,12.253,0.020,0,0,12.208,0.024,0,0,12.254,0.023,0,1,12.006,0.222,0,0,9.179,0.464,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.600,0.032,0,0,0.101,0.030,0,0,0.701,0.030,0,0,,,,,,,,,,,,,5,,,,,0,4613.00,74.00,-74.00,0,0,3,4.69,0.06,-0.06,0,0,4,-0.562,,,0,0,1,[Fe/H],,,,,,0,0.64,0.02,-0.02,0,0,4,0.72,0.11,-0.10,0,0,1,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-80 e,Kepler-80,e,4,0,3,Transit,2014,2014-03,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-80_e/,http://exoplanets.org/detail/Kepler-80_e,4.64538700,0.00001500,-0.00001500,0,1,0.049000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.146,0.019,-0.019,0,1.640,0.210,-0.210,0,0.015,0.002,-0.002,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.0829000,0.0023000,-0.0023000,0,1,2454967.587360,0.001680,-0.001680,0,1,BJD,0.7700,0.3400,-0.3400,0,1,,,,,0,,,,,0,,,,,0,19,0,2014-02-26
293.636963,0.000017,19.57579753,0.00000111,19h34m32.87s,42.824970,0.000017,+42d49m29.9s,75.745993,0.000021,10.830308,0.000018,310.355718,0.000038,62.991062,0.000020,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.168,0.021,0,0,12.577,0.021,0,0,12.392,0.021,0,0,12.374,0.024,0,0,12.429,0.023,0,0,12.836,0.458,0,0,9.446,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.591,0.030,0,0,0.185,0.030,0,0,0.776,0.030,0,0,,,,,,,,,,,,,5,,,,,0,4500.00,116.00,-116.00,0,0,3,4.70,0.20,-0.20,0,0,4,-0.524,,,0,0,1,[Fe/H],,,,,,0,0.59,0.03,-0.03,0,0,5,0.64,0.38,-0.23,0,0,2,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-81 b,Kepler-81,b,3,0,3,Transit,2012,2013-10,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-81_b/,http://exoplanets.org/detail/Kepler-81_b,5.95500000,,,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,1,0.216,0.034,-0.034,0,2.420,0.380,-0.380,0,0.022,0.004,-0.004,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,20,0,2013-12-09
293.636963,0.000017,19.57579753,0.00000111,19h34m32.87s,42.824970,0.000017,+42d49m29.9s,75.745993,0.000021,10.830308,0.000018,310.355718,0.000038,62.991062,0.000020,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.168,0.021,0,0,12.577,0.021,0,0,12.392,0.021,0,0,12.374,0.024,0,0,12.429,0.023,0,0,12.836,0.458,0,0,9.446,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.591,0.030,0,0,0.185,0.030,0,0,0.776,0.030,0,0,,,,,,,,,,,,,5,,,,,0,4500.00,116.00,-116.00,0,0,3,4.70,0.20,-0.20,0,0,4,-0.524,,,0,0,1,[Fe/H],,,,,,0,0.59,0.03,-0.03,0,0,5,0.64,0.38,-0.23,0,0,2,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-81 c,Kepler-81,c,3,0,3,Transit,2012,2013-10,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-81_c/,http://exoplanets.org/detail/Kepler-81_c,12.04000000,,,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,1,0.211,0.033,-0.033,0,2.370,0.370,-0.370,0,0.022,0.003,-0.003,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,20,0,2013-12-09
293.636963,0.000017,19.57579753,0.00000111,19h34m32.87s,42.824970,0.000017,+42d49m29.9s,75.745993,0.000021,10.830308,0.000018,310.355718,0.000038,62.991062,0.000020,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.168,0.021,0,0,12.577,0.021,0,0,12.392,0.021,0,0,12.374,0.024,0,0,12.429,0.023,0,0,12.836,0.458,0,0,9.446,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.591,0.030,0,0,0.185,0.030,0,0,0.776,0.030,0,0,,,,,,,,,,,,,5,,,,,0,4500.00,116.00,-116.00,0,0,3,4.70,0.20,-0.20,0,0,4,-0.524,,,0,0,1,[Fe/H],,,,,,0,0.59,0.03,-0.03,0,0,5,0.64,0.38,-0.23,0,0,2,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-81 d,Kepler-81,d,3,0,3,Transit,2014,2014-03,0,0,0,1,0,1,0,0,http://exoplanet.eu/catalog/kepler-81_d/,http://exoplanets.org/detail/Kepler-81_d,20.83784600,0.00018100,-0.00018100,0,1,0.128000,,,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,0,0.108,0.024,-0.024,0,1.210,0.270,-0.270,0,0.011,0.003,-0.003,0,1,,,,,0,,,,,0,,,,,0,,,,,0,0.1071000,0.0078000,-0.0078000,0,1,2454965.079630,0.005330,-0.005330,0,1,BJD,0.7100,0.2800,-0.2800,0,1,,,,,0,,,,,0,,,,,0,21,0,2014-02-26
292.873383,0.000017,19.52489217,0.00000111,19h31m29.61s,42.966137,0.000017,+42d57m58.1s,75.616752,0.000021,11.393128,0.000018,309.303000,0.000038,63.317961,0.000020,2,,,,,,0,,,,,0,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,13.879,0.024,0,0,13.527,0.028,0,0,13.518,0.048,0,0,13.420,0.024,0,1,13.480,0.029,0,1,12.906,,-1,0,9.215,,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,0.352,0.037,0,0,0.009,0.056,0,0,0.361,0.054,0,0,,,,,,,,,,,,,5,,,,,0,5428.00,100.00,-100.00,0,0,3,4.47,0.15,-0.15,0,0,4,-0.014,,,0,0,1,[Fe/H],,,,,,0,0.94,0.14,-0.14,0,0,5,0.85,1.66,-0.63,0,0,2,,,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,0,0,0,0,0,3,0,,,,Kepler-82 b,Kepler-82,b,4,0,3,Transit,2012,2013-10,0,0,0,1,1,1,0,0,http://exoplanet.eu/catalog/kepler-82_b/,http://exoplanets.org/detail/Kepler-82_b,26.44400000,,,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,,,,0,,,,,,,,,1,0.357,0.162,-0.162,0,4.000,1.820,-1.820,0,0.037,0.017,-0.017,0,2,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,,0,,,,,0,,,,,0,,,,,0,20,0,2013-12-09
